timestamp,value,metric_name,instance,job
2025-06-25 06:56:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 06:57:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 06:58:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 06:59:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:00:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:01:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:02:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:03:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:04:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:05:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:06:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:07:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:08:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:09:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:10:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:11:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:12:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:13:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:14:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:15:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:16:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:17:54,7,go_goroutines,172.18.0.2:9100,prometheus.scrape.annotated_pods
