timestamp,value,metric_name,container,instance,job,namespace,pod,reason,uid
2025-07-05 07:18:06,1,kube_pod_container_status_last_terminated_reason,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,dqn-adapter-6b96c877b8-k5whw,Error,c9f2e28a-3fea-4235-9deb-3aa9b6c60055
2025-07-05 07:19:06,1,kube_pod_container_status_last_terminated_reason,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,dqn-adapter-6b96c877b8-k5whw,Error,c9f2e28a-3fea-4235-9deb-3aa9b6c60055
2025-07-05 07:20:06,1,kube_pod_container_status_last_terminated_reason,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,dqn-adapter-6b96c877b8-k5whw,Error,c9f2e28a-3fea-4235-9deb-3aa9b6c60055
2025-07-05 07:21:06,1,kube_pod_container_status_last_terminated_reason,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,dqn-adapter-6b96c877b8-k5whw,Error,c9f2e28a-3fea-4235-9deb-3aa9b6c60055
2025-07-05 07:22:06,1,kube_pod_container_status_last_terminated_reason,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,dqn-adapter-6b96c877b8-k5whw,Error,c9f2e28a-3fea-4235-9deb-3aa9b6c60055
2025-07-05 07:23:06,1,kube_pod_container_status_last_terminated_reason,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,dqn-adapter-6b96c877b8-k5whw,Error,c9f2e28a-3fea-4235-9deb-3aa9b6c60055
2025-07-05 07:24:06,1,kube_pod_container_status_last_terminated_reason,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,dqn-adapter-6b96c877b8-k5whw,Error,c9f2e28a-3fea-4235-9deb-3aa9b6c60055
2025-07-05 07:25:06,1,kube_pod_container_status_last_terminated_reason,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,dqn-adapter-6b96c877b8-k5whw,Error,c9f2e28a-3fea-4235-9deb-3aa9b6c60055
2025-07-05 07:26:06,1,kube_pod_container_status_last_terminated_reason,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,dqn-adapter-6b96c877b8-k5whw,Error,c9f2e28a-3fea-4235-9deb-3aa9b6c60055
2025-07-05 07:27:06,1,kube_pod_container_status_last_terminated_reason,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,dqn-adapter-6b96c877b8-k5whw,Error,c9f2e28a-3fea-4235-9deb-3aa9b6c60055
